lon,lat,dist_costa_km,r_droga,r_pesca,r_poluicao,r_imigracao,ais_embarcacoes,ais_rotas
-9.100000000000007,40.25000000000005,22.26429208731738,0.12933,0.16283,0.10103,2e-05,0.80823,0.96891
-9.100000000000007,40.35000000000005,24.24755590609447,0.12998,0.15655,0.13849,1e-05,0.81606,0.97467
-9.100000000000007,40.45000000000005,26.230819724871726,0.13182,0.16381,0.1888,0.0,0.82692,0.97879
-9.100000000000007,40.550000000000054,28.21408354364881,0.13424,0.1797,0.24251,0.0,0.84169,0.98116
-9.100000000000007,40.650000000000055,30.19734736242607,0.13652,0.19713,0.28027,0.0,0.86249,0.98169
-9.100000000000007,40.75000000000006,31.887402728976358,0.13788,0.21221,0.28942,0.0,0.89484,0.98115
-9.100000000000007,40.85000000000006,33.42329096712641,0.1376,0.22349,0.29123,0.0,0.93157,0.98038
-9.100000000000007,40.95000000000006,34.959179205276335,0.13513,0.22652,0.31966,0.0,0.94978,0.97909
-9.100000000000007,41.05000000000006,34.45241588816225,0.13012,0.21434,0.36381,0.0,0.93111,0.97676
-9.100000000000007,41.15000000000006,32.425803188858566,0.12251,0.18666,0.36903,0.0,0.88173,0.97442
-9.100000000000007,41.250000000000064,30.55641374561056,0.11251,0.15556,0.30424,0.0,0.83185,0.97405
-9.100000000000007,41.350000000000065,28.85883520418786,0.10058,0.13877,0.20506,0.0,0.81208,0.97642
-9.100000000000007,41.45000000000007,27.487119559271378,0.08738,0.14664,0.12887,0.0,0.83077,0.98056
-9.100000000000007,41.55000000000007,27.487119559271378,0.07363,0.18147,0.09369,0.0,0.87005,0.98462
-9.100000000000007,41.65000000000007,26.989725669681725,0.06011,0.25766,0.08224,0.0,0.8953,0.9861
-9.100000000000007,41.75000000000007,22.608276697330094,0.04747,0.42171,0.0742,0.0,0.8834,0.98335
-9.100000000000007,41.85000000000007,19.02635461996155,0.03623,0.73531,0.0631,0.0,0.85119,0.97834
-9.100000000000007,41.950000000000074,20.86532594954426,0.02669,0.9895,0.0539,0.0,0.8386,0.9756
-9.100000000000007,42.050000000000075,27.445467264320868,0.01897,1.0,0.04912,0.0,0.86092,0.9774
-9.100000000000007,42.15000000000008,36.27227190641819,0.01299,1.0,0.047,0.0,0.90389,0.98247
-9.000000000000007,36.85,18.685691195625115,0.76868,0.37189,0.15651,0.35508,0.55028,0.8748
-9.000000000000007,36.95,8.467858662415503,0.76081,0.42183,0.1182,0.38172,0.52189,0.87191
-9.000000000000007,37.35000000000001,8.140763269552933,0.69002,0.47545,0.12699,0.36917,0.53629,0.90774
-9.000000000000007,37.45000000000001,10.422098109102892,0.67816,0.44554,0.17891,0.34297,0.53544,0.91891
-9.000000000000007,37.55000000000001,12.703432948653036,0.67643,0.42336,0.26798,0.31319,0.54883,0.93081
-9.000000000000007,37.65000000000001,14.984767788202996,0.688,0.40924,0.40174,0.28259,0.58367,0.94291
-9.000000000000007,37.750000000000014,15.931304983064232,0.71454,0.41232,0.56452,0.25314,0.62848,0.95311
-9.000000000000007,37.850000000000016,12.925398382486168,0.75558,0.44862,0.6925,0.2259,0.65931,0.95955
-9.000000000000007,37.95000000000002,10.307669834726994,0.80814,0.51985,0.72063,0.20106,0.66788,0.96147
-9.000000000000007,38.05000000000002,13.124541129610279,0.86671,0.60312,0.65009,0.17828,0.67998,0.95938
-9.000000000000007,38.15000000000002,13.820855379513633,0.92381,0.67076,0.54072,0.15699,0.72898,0.95402
-9.000000000000007,38.25000000000002,11.332649010043186,0.97096,0.72021,0.45866,0.13668,0.80922,0.94488
-9.000000000000007,38.35000000000002,8.844442640572533,1.0,0.7633,0.40779,0.11708,0.88197,0.9307
-9.000000000000007,39.850000000000044,8.703466310207991,0.14985,0.65083,0.01551,0.00036,0.71914,0.92807
-9.000000000000007,39.950000000000045,9.79139959898384,0.14143,0.36978,0.02763,0.00019,0.75997,0.94045
-9.000000000000007,40.05000000000005,10.87933288775978,0.13656,0.25472,0.04189,0.0001,0.81811,0.95317
-9.000000000000007,40.15000000000005,11.967266176535633,0.13441,0.20604,0.05778,5e-05,0.86393,0.96471
-9.000000000000007,40.25000000000005,13.813863642093004,0.13443,0.1788,0.08415,2e-05,0.88684,0.97375
-9.000000000000007,40.35000000000005,15.797127460870096,0.13615,0.16777,0.13205,1e-05,0.90185,0.98104
-9.000000000000007,40.45000000000005,17.780391279647347,0.13904,0.17322,0.20224,0.0,0.92148,0.9873
-9.000000000000007,40.550000000000054,19.763655098424433,0.14242,0.18919,0.28268,0.0,0.9438,0.99182
-9.000000000000007,40.650000000000055,21.74691891720169,0.1455,0.21034,0.34492,0.0,0.97055,0.99396
-9.000000000000007,40.75000000000006,23.380944794607384,0.14746,0.23549,0.36462,0.0,1.0,0.99441
-9.000000000000007,40.85000000000006,24.916833032757438,0.14753,0.26107,0.36891,0.0,1.0,0.99404
-9.000000000000007,40.95000000000006,26.452721270907364,0.14513,0.27457,0.40676,0.0,1.0,0.99234
-9.000000000000007,41.05000000000006,26.008196307730177,0.13992,0.26131,0.46233,0.0,1.0,0.9887
-9.000000000000007,41.15000000000006,23.98158360842649,0.13184,0.21966,0.46329,0.0,1.0,0.98471
-9.000000000000007,41.250000000000064,22.068521038496367,0.12115,0.167,0.37228,0.0,0.93949,0.98347
-9.000000000000007,41.350000000000065,20.370942497073667,0.10835,0.12967,0.23857,0.0,0.90665,0.98609
-9.000000000000007,41.45000000000007,18.897394696999296,0.09415,0.12635,0.13723,0.0,0.91501,0.99083
-9.000000000000007,41.55000000000007,18.897394696999296,0.07936,0.16639,0.09111,0.0,0.9472,0.99463
-9.000000000000007,41.65000000000007,18.897394696999296,0.0648,0.27308,0.07668,0.0,0.96614,0.99408
-9.000000000000007,41.75000000000007,14.721668547097662,0.05118,0.50702,0.0664,0.0,0.94299,0.98731
-9.000000000000007,41.85000000000007,10.542234166062919,0.03906,0.92302,0.05247,0.0,0.89541,0.97786
-9.000000000000007,41.950000000000074,13.583017266730442,0.02878,1.0,0.04419,0.0,0.8739,0.97276
-9.000000000000007,42.050000000000075,22.41406264924948,0.02045,1.0,0.0453,0.0,0.89823,0.97511
-9.000000000000007,42.15000000000008,32.63149154330379,0.014,1.0,0.05121,0.0,0.94983,0.98259
-8.900000000000007,36.85,17.878526398292376,0.78319,0.33406,0.185,0.42608,0.63739,0.89141
-8.900000000000007,40.45000000000005,9.329962834422972,0.14336,0.1885,0.21096,0.0,0.99067,0.98853
-8.900000000000007,40.550000000000054,11.313226653200061,0.14764,0.20724,0.31013,0.0,1.0,0.99432
-8.900000000000007,40.650000000000055,13.296490471977316,0.15148,0.23442,0.38974,0.0,1.0,0.99741
-8.900000000000007,40.75000000000006,14.874486860238404,0.154,0.27022,0.41581,0.0,1.0,0.99858
-8.900000000000007,40.85000000000006,16.41037509838846,0.15442,0.30832,0.42444,0.0,1.0,0.99879
-8.900000000000007,40.95000000000006,17.946263336538387,0.15216,0.32935,0.47573,0.0,1.0,0.9968
-8.900000000000007,41.05000000000006,17.563976727298098,0.14686,0.31321,0.54253,0.0,1.0,0.99136
-8.900000000000007,41.15000000000006,15.537364027994414,0.13849,0.25826,0.53794,0.0,1.0,0.98488
-8.900000000000007,41.250000000000064,13.580628331382178,0.12733,0.18647,0.4243,0.0,1.0,0.98251
-8.900000000000007,41.350000000000065,11.883049789959474,0.11392,0.13075,0.26332,0.0,0.96999,0.98649
-8.900000000000007,41.45000000000007,10.307669834727221,0.09901,0.11673,0.14279,0.0,0.97112,0.99373
-8.900000000000007,41.55000000000007,10.307669834727221,0.08348,0.16098,0.08886,0.0,0.99851,0.99889
-8.900000000000007,41.65000000000007,10.307669834727221,0.06817,0.2977,0.07249,0.0,1.0,0.99696
-8.900000000000007,41.950000000000074,9.011195013700437,0.03028,1.0,0.03615,0.0,0.88757,0.96396
-8.900000000000007,42.050000000000075,19.977324193973597,0.02152,1.0,0.04305,0.0,0.91727,0.96772
-8.900000000000007,42.15000000000008,31.008345938591255,0.01474,1.0,0.05675,0.0,0.98106,0.97877
-8.800000000000008,36.85,20.50975633863458,0.79953,0.30727,0.24393,0.50214,0.7461,0.91245
-8.800000000000008,36.95,10.178349227754785,0.79421,0.34595,0.20121,0.53592,0.71612,0.90769
-8.800000000000008,40.95000000000006,9.439805402169412,0.15573,0.38061,0.50749,0.0,1.0,0.98676
-8.800000000000008,41.05000000000006,9.119757146866029,0.15046,0.36123,0.58023,0.0,1.0,0.97969
-8.800000000000008,41.950000000000074,11.201413281396775,0.0311,1.0,0.03001,0.0,0.88115,0.94907
-8.700000000000008,36.85,23.570914001117508,0.81713,0.28587,0.28345,0.58124,0.83523,0.93006
-8.700000000000008,36.95,13.239506890237713,0.81321,0.32222,0.24551,0.61823,0.81528,0.92745
-8.600000000000009,36.85,26.63207166360044,0.83499,0.25829,0.29922,0.66084,0.88514,0.94058
-8.600000000000009,36.95,15.94176658187436,0.83251,0.29221,0.26823,0.70061,0.87562,0.94017
-8.600000000000009,41.15000000000006,9.795294713301805,0.13876,0.34021,0.36635,0.0,0.97475,0.86825
-8.600000000000009,41.250000000000064,11.821907412605656,0.12775,0.24066,0.26291,0.0,0.88205,0.86209
-8.500000000000009,36.85,27.44850766834214,0.8517,0.22077,0.30481,0.73797,0.90197,0.94547
-8.500000000000009,36.95,16.40365361401643,0.85065,0.2504,0.2755,0.77994,0.90098,0.94648
-8.500000000000009,40.75000000000006,19.151344877237385,0.14432,0.31571,0.075,0.0,0.57288,0.68441
-8.500000000000009,40.85000000000006,17.61545663908733,0.14581,0.38273,0.11255,0.0,0.71218,0.73794
-8.40000000000001,36.85,27.039438999663428,0.86551,0.17842,0.30609,0.80936,0.9066,0.94844
-8.40000000000001,36.95,15.99458494533772,0.86584,0.20247,0.27011,0.85286,0.91033,0.94997
-8.40000000000001,40.35000000000005,34.90544321047605,0.11186,0.15914,0.00134,1e-05,0.08153,0.22924
-8.40000000000001,40.45000000000005,32.92217939169879,0.1182,0.16502,0.00376,0.0,0.11411,0.2838
-8.40000000000001,40.550000000000054,30.938915572921704,0.12448,0.19421,0.00863,0.0,0.15836,0.34751
-8.30000000000001,36.85,25.226929770341947,0.8745,0.14056,0.30209,0.87165,0.92279,0.95275
-8.30000000000001,36.95,15.159845120205397,0.87611,0.15885,0.25653,0.91593,0.92579,0.95405
-8.30000000000001,40.05000000000005,48.9569979949123,0.08726,0.26585,1e-05,6e-05,0.00999,0.05121
-8.30000000000001,40.15000000000005,47.32239929325476,0.09,0.26395,2e-05,3e-05,0.01159,0.05637
-8.30000000000001,40.25000000000005,45.339135474477516,0.09441,0.26318,6e-05,1e-05,0.01515,0.06861
-8.20000000000001,36.85,21.673841070293786,0.87676,0.11745,0.29578,0.92165,0.96359,0.96
-8.20000000000001,36.95,11.606756420157238,0.87949,0.13027,0.24503,0.9659,0.96172,0.96065
-8.20000000000001,39.75000000000004,60.76884513019319,0.08107,0.25928,0.0,0.00034,0.00052,0.00668
-8.20000000000001,39.850000000000044,59.68091184141726,0.07611,0.25692,0.0,0.00018,0.00094,0.00942
-8.10000000000001,36.85,18.120752370245626,0.87062,0.11846,0.29265,0.95656,1.0,0.9699
-8.10000000000001,36.95,8.05366772010908,0.87427,0.12614,0.24405,1.0,1.0,0.97013
-8.10000000000001,39.45000000000004,73.19860171898526,0.1063,0.25328,0.0,0.00156,1e-05,0.00024
-8.10000000000001,39.55000000000004,71.49275897669814,0.08823,0.25339,0.0,0.00092,2e-05,0.00046
-8.00000000000001,36.85,14.567670689821135,0.85485,0.14916,0.28437,0.97425,1.0,0.98051
-8.00000000000001,39.150000000000034,93.59474660108846,0.1681,0.25015,0.0,0.0052,0.0,0.0
-7.900000000000011,36.85,13.516792520536939,0.82882,0.20644,0.25331,0.97345,1.0,0.98912
-7.900000000000011,38.85000000000003,97.94488486967622,0.23711,0.25,0.0,0.01316,0.0,0.0
-7.800000000000011,36.85,17.11611311126069,0.79263,0.27712,0.21072,0.95393,1.0,0.9941
-7.800000000000011,38.450000000000024,94.07682082388898,0.28493,0.25001,0.0,0.03889,0.0,0.0
-7.800000000000011,38.550000000000026,96.56502719335943,0.2674,0.25001,0.0,0.02828,0.0,0.0
-7.700000000000012,36.85,21.51673759182857,0.74709,0.34627,0.18664,0.91651,1.0,0.99596
-7.700000000000012,36.95,12.020653186392398,0.75186,0.3157,0.17499,0.95009,1.0,1.0
-7.700000000000012,38.15000000000002,96.36364905447465,0.2748,0.25001,0.0,0.09089,0.0,0.0
-7.600000000000012,36.85,25.91736207239645,0.69368,0.4072,0.18386,0.86306,1.0,0.9962
-7.600000000000012,36.95,16.421277666960275,0.69811,0.35898,0.16876,0.89312,1.0,1.0
-7.600000000000012,37.850000000000016,76.0399918398432,0.3074,0.25002,0.0,0.22055,2e-05,0.0003
-7.500000000000012,36.85,30.317986552964275,0.63437,0.46166,0.18869,0.79634,1.0,0.99584
-7.500000000000012,36.95,20.821902147528096,0.63829,0.3953,0.1662,0.82274,1.0,1.0
-7.500000000000012,37.050000000000004,11.325817742092319,0.62642,0.33046,0.13751,0.81716,1.0,1.0
-7.400000000000013,36.85,34.71861103353215,0.57145,0.51385,0.19298,0.71975,1.0,0.99528
-7.400000000000013,36.95,24.86615846895198,0.57472,0.42966,0.16317,0.74249,1.0,1.0
-7.400000000000013,37.050000000000004,14.054785221581449,0.56387,0.34988,0.12961,0.73627,1.0,1.0
